word,lemma
legfelső,legfelső
megtalálta,meg+talál
pártelnök,pártelnök
vezetősége,vezetőség
szervesen,szerves
minőségügyi,minőségügyi
Cs.,Cs.
et,et
kiállítási,kiállítási
Index,Index
adatlapjai,adatlap
fajtája,fajta
mosolygott,mosolygik
Pista,Pista
elképesztő,elképesztő
tere,tere
főtt,főtt
innovatív,innovatív
lépcső,lépcső
repülőtér,repülőtér
élőlény,élőlény
megírt,megírt
önkormányzatot,önkormányzat
Klára,Klára
hivatkozik,hivatkozik
öregek,öreg
készítettünk,készít
kedvezően,kedvező
Leírás,Leírás
győzni,győz
vittek,visz
Külföldi,külföldi
gombbal,gomb
utánam,úta
Lázár,Lázár
tanultak,tanul
azonosítóját,azonosító
bocsátja,bocsát
véges,véges
lemondás,lemondás
áttekintése,áttekintés
afféle,afféle
megszünteti,megszüntet
szervezetei,szervezet
Fia,fia
illeszkedő,illeszkedő
megfigyelés,megfigyelés
támadások,támadás
felépítését,felépítés
kedvezményezett,kedvezményezett
kerületek,kerület
meglátta,meg+lát
személygépkocsi,személygépkocsi
átlagnál,átlag
írója,író
emlékezni,emlékezik
esélyegyenlőség,esélyegyenlőség
Tiszta,Tiszta
kulcsa,kulcs
piacán,piaca
célnak,cél
e-mailt,e-mailt
hajlamosak,hajlamos
DVD,DVD
fogadására,fogadás
kiépítését,kiépítés
viselni,visel
Frigyes,Frigyes
szolgálatába,szolgálat
támogatták,támogat
teljességgel,teljesség
vízből,víz
Dózsa,Dózsa
Véleménye,vélemény
bemutatásra,bemutatás
elméletileg,elméleti
karbantartási,karbantartási
példányt,példány
bekerült,bekerül
hitben,hit
idejük,idő
szokta,szok
felhatalmazás,felhatalmazás
kerítés,kerítés
10-12,10-12
szentmise,szentmis
Finnek,Finnek
nyolcvan,nyolcvan
otthona,otthona
felülvizsgálata,felülvizsgálat
gazdaságot,gazdaság
felvételek,felvétel
változását,változás
hasznát,haszon
csendesen,csendes
fizetik,fizet
környezetét,környezet
moszkvai,moszkvai
Számvevőszék,Számvevőszék
kongresszus,kongresszus
Károlyi,Károlyi
esetére,eset
égen,ég
szolgálhat,szolgálhat
napirenden,napirend
8226,8226
fejlődésnek,fejlődés
sorozata,sorozat
kezdetektől,kezdet
udvarán,udvar
Jánost,Jánost
eldugott,eldugott
szintek,szint
megdöbbentő,megdöbbentő
részeg,részeg
repülés,repülés
délre,délre
javító,javító
Aladár,Aladár
Gondoljunk,gondol
Képek,kép
Kínában,Kína
elmondása,elmondás
magassága,magasság
reformok,reform
Fiú,fiú
fejleszti,fejleszt
pénzem,pénzem
barátjának,barát
engedett,engedett
gimnáziumban,gimnázium
könyvének,könyv
kerestek,keres
sz,sz
őrzik,őrz
Turizmus,Turizmus
konyhában,konyha
szövetkezet,szövetkezet
tanácsadói,tanácsadói
októberi,októberi
Pétert,Pétert
elküldeni,el+küld
feltételezett,fel+tételez
jelez,jelez
bemutatását,bemutatás
kezeljük,kezel
kockázatok,kockázat
zajlanak,zajl
ajánlattevők,ajánlattevő
falra,fal
Képzési,Képzési
Köszi,kösz
közgyűlése,közgyűlés
Kisebb,kis
faji,faji
tulajdonába,tulajdon
térre,tér
cseppet,cseppet
szakdolgozat,szakdolgozat
Szombathely,Szombathely
időtökben,időtök
képességű,képességű
állása,állás
foglalkozási,foglalkozási
gyalogos,gyalogos
hallgatója,hallgató
románok,roma
ígéret,íg
újságban,újság
Körülbelül,körülbelül
bíznak,bíz
magyaroknak,magyar
részen,rész
tekintse,tekint
városunk,város
Ágoston,Ágoston
érzések,érzés
szüntetni,szüntet
Bizottságot,Bizottság
teendőket,teendő
megrendelt,meg+rendel
vérnyomás,vérnyomás
helyekre,hely
szóltam,szól
időnk,idő
intézeti,intézeti
munkaadók,munkaadó
erdészeti,erdészeti
kezdődnek,kezdődik
koncepciót,koncepció
szék,szék
szentelt,szent
szolgálata,szolgálat
teát,teát
ápolása,ápolás
ültem,ült
Beszereztünk,beszerez
élőben,élő
rendelhető,rendelhető
tartalmazott,tartalmaz
vártak,vár
díszes,díszes
meghalni,meg+hal
ápolási,ápolási
kielégítése,kielégítés
tetten,tett
mindíg,mindíg
állna,áll
Téma,téma
jelentőséggel,jelentőség
alakította,alakít
összekenhetitek,összekenhet
idézeteid,idézet
játékajánlatot,játékajánlat
maradok,marad
monitorotokat,monitorot
Hollandia,Hollandia
közössége,közösség
szabályzatát,szabályzat
otthonában,otthon
súlyú,súlyú
óránként,óra
szövetkezeti,szövetkezeti
mérkőzést,mérkőzés
munkahelyet,munkahely
gyártása,gyártás
idéző,idéző
magamra,maga
rendelés,rendelés
ellentmondás,ellentmondás
kártyát,kártyát
szervezés,szervezés
örömére,öröm
jogszerű,jogszerű
munkái,munka
sorába,sor
ugrott,ugrik
Soproni,Soproni
elismerését,elismerés
ellenük,ellen
technológiát,technológia
óvodában,óvoda
Meggyes,Meggyes
felismerte,felismer
ideges,ideges
vigyázni,vigyáz
határozatával,határozat
időtartamát,időtartam
kiment,ki+men
lábam,lábam
megerősíti,meg+erősít
megszerzésének,megszerzés
öngyilkos,öngyilkos
hőmérséklete,hőmérséklet
italok,ital
értő,értő
bejelentkezés,bejelentkezés
beruházásokat,beruházás
szerzetesek,szerzetes
életére,élet
ellátásban,ellátás
végtelenül,végtelen
fax,fax
rádióban,rádió
iránya,irány
szállított,szállít
szakképző,szakképző
Kelemen,Kelemen
kérő,kérő
lévők,lévő
tanulságos,tanulságos
NB,NB
vendége,vendég
kereteket,keret
Családügyi,Családügyi
képviselőket,képviselő
résztvevőket,résztvevő
egyértelművé,egyértelmű
fenntartását,fenntartás
kötötte,köt
történni,tört
Határidő,Határidő
Közvetlenül,közvetlen
O,)
csomagolás,csomagolás
festői,festői
foglalják,foglal
jellemzik,jellemzik
miniszterek,miniszter
dől,dől
repülőgép,repülőgép
Kosztolányi,Kosztolányi
játszódik,játszódik
sorsáról,sors
takar,takar
erőszakkal,erőszak
szektorban,szektor
vétel,vétel
zsíros,zsíros
Miként,miként
elemzők,elemző
emberré,ember
pártnak,párt
falut,fal
hoztam,hoz
bolt,bol
szerették,szeret
költséggel,költség
buta,buta
hívtak,hív
betartani,be+tart
elhatározta,el+határoz
segítséggel,segítség
eltávolítani,eltávolít
folyók,folyó
paraméterek,paraméter
választáson,választás
érdeklődik,érdeklődik
barátnőm,barátnő
munkavállalót,munkavállaló
váljanak,válik
végzése,végzés
kávét,káv
napközben,napközben
pontszám,pontszám
rendszerről,rendszer
technológiával,technológia
42.,42.
Szia,szia
alkalmazhatók,alkalmazható
arányok,arány
forgalmazó,forgalmazó
figyeli,figyel
házában,ház
60.,60.
Alapvetően,alapvető
Feri,Feri
Vegyük,vesz
megállapították,meg+állapít
történteket,történt
elnökével,elnök
fenntartására,fenntartás
pontjának,pont
140,140
Zalaegerszeg,Zalaegerszeg
hatékonyságának,hatékonysága
jaj,jaj
olcsóbban,olcsó
sót,sót
túlsó,túlsó
csökkenthető,csökkenthető
empirikus,empirikus
engedik,enged
hangoztatta,hangoztat
hatalommal,hatalom
elmondták,el+mond
eszmék,eszmék
szerepeljen,szerepel
alföldi,alföldi
függvénye,függvény
átlagban,átlag
leghosszabb,nagy
egyháznak,egyház
Honvédség,Honvédség
másról,más
mérése,mérés
paksi,paks
írunk,ír
hardver,hardver
ítélik,ítél
fejezetet,fejezet
hároméves,hároméves
hűség,hűség
jelölő,jelölő
szennyvíz,szennyvíz
bevonása,bevonás
családból,család
történelemben,történelem
átvétele,átvétel
használva,használva
országszerte,országszerte
regisztrálni,regisztrál
idegenek,idegő
pályakezdő,pályakezdő
pihenés,pihenés
precíz,precíz
rendelkezni,rendelkezik
önző,önző
záróvizsga,záróvizsga
együttműködésben,együttműködés
kolléga,kollég
sorozatot,sorozat
támadást,támadás
életemet,élet
színházban,színház
Szombathelyen,Szombathely
juttatja,jut
királyné,király
Nyíregyházán,Nyíregyház
anyagban,anyag
boldogok,boldog
egyéves,egyéves
mondás,mondás
standard,standard
szervei,szerv
tizenhárom,tizenhárom
belépési,belépési
emléket,emlék
tételt,tétel
teljesebb,teljes
beadott,be+ad
stílusa,stílus
folyóiratok,folyóirat
születés,születés
egyensúlyt,egyensúly
hullámok,hullám
egységben,egység
hagyd,hagyd
lehetőségével,lehetőség
próba,pró
tervezték,tervez
megelőzésére,megelőzés
festőművész,festőművész
igénylik,igénylik
kontinens,kontinens
vendéglátó,vendéglátó
felhasználására,felhasználás
szorgalmi,szorgalmi
folytatjuk,folytat
határait,határ
számolva,számolva
szorosabb,szoros
hálát,hál
stílust,stílus
hektáros,hektáros
trend,trend
indulni,indul
depresszió,depresszió
fordulatot,fordulat
megállapítását,megállapítás
nagyközönség,nagyközönség
HOGY,hogy
adódott,adódik
csökkenését,csökkenés
daganatos,daganatos
elvesztése,elvesztés
gázok,gáz
megoldásra,megoldás
szennyező,szennyező
utánpótlás,utánpótlás
épültek,épül
Nyári,nyári
pozíció,pozíció
katolikusok,katolikus
bemutatásával,bemutatás
magáénak,maga
Üzleti,Üzleti
fénykép,fénykép
ige,ige
képtelenség,képtelenség
erősítő,erősítő
Moszkva,Moszkva
büdös,büdös
magyarokat,magyar
beküldött,be+küld
időket,idő
megpróbálják,meg+próbál
sajátossága,sajátosság
fedi,fed
tettes,tettes
terrorizmus,terrorizmus
felének,fél
filmes,filmes
tervezni,tervez
vád,vád
kulcsfontosságú,kulcsfontosságú
testnevelés,testnevelés
Szigeti,Szigeti
bízva,bízva
szűnt,szűnt
George,George
tömegközlekedési,tömegközlekedési
küzdeni,küzd
megélni,meg+él
irodalomban,irodalom
nyugalmat,nyugalem
típusok,típus
soraiban,sor
vádlott,vádl
cselekedet,cselekedet
generációs,generációs
bajban,baj
segítünk,segít
tanítványai,tanítvány
egyetértésével,egyetértés
képviselete,képviselet
munkakörben,munkakör
5-10,5-10
fordítanak,fordít
lelkipásztori,lelkipásztori
megállni,meg+áll
nyitó,nyitó
programokban,program
jelenlévők,jelenlévő
listára,listár
terhelés,terhelés
Elek,Elek
aranyat,aranyat
figyelt,figyel
hidat,híd
Gyakorlatilag,gyakorlati
akitől,aki
ellátásra,ellátás
sikerét,siker
vívott,vívott
37.,37.
adás,adás
rengeteget,rengeteg
Pestre,Pestre
Web,Web
haj,haj
részleteit,részlet
szeretjük,szeret
mezők,mező
keresendő,keresendő
országokkal,ország
tanácsos,tanácsos
fejeződik,fejeződik
berendezett,berendez
betartását,betartás
tagokat,tag
világról,világ
egészségét,egészség
Zoli,Zoli
járható,járható
kidolgozására,kidolgozás
hajtani,hajt
Sajnálom,sajnál
együttműködése,együttműködés
konzultáció,konzultáció
államban,állam
Gyurcsány,Gyurcsány
felvételét,felvétel
örömöt,öröm
azonosak,azonos
megítélni,meg+ítél
Gimnáziumban,Gimnázium
tárolására,tárolás
látsz,látsz
Naponta,Naponta
Sportminisztérium,Sportminisztérium
vas,vas
hasonlóképpen,hasonlóképpen
kellemesen,kellemes
levezető,levezető
szolgáltat,szolgáltat
130,130
Honvédelmi,Honvédelmi
Karácsony,Karácsony
erotikus,erotikus
köz,köz
Többször,több
befolyása,befolyás
meghatározta,meg+határoz
kezéből,kéz
maradtam,marad
rosszindulatú,rosszindulatú
sírt,sír
számítási,számítási
elkerülő,elkerülő
közeg,közeg
olimpia,olimpia
vágyat,vágy
fejezeti,fejezeti
Pontosabban,Pontosa
tövében,töv
nyugvó,nyugvó
Kötelező,kötelező
használhatják,használ
Szász,Szász
dolgoztunk,dolgozik
emelkedtek,emelkedik
feltenni,felt
szépsége,szépség
repülő,repülő
Soros,Soros
készítésére,készítés
szigeten,sziget
Bethlen,Bethlen
Felhívjuk,nel+hív
parancsnoka,parancsnok
táplálék,táplálék
beavatkozást,beavatkozás
oldalainkat,oldal
fizetése,fizetés
belga,belga
kimutatható,kimutatható
élveznek,élvez
Apám,apám
Döntőbizottság,Döntőbizottság
szenvedély,szenvedély
tehetsz,teszt
tőkét,tőke
óvatos,óvatos
Z,Z
hangulatban,hangulat
tekinthetjük,tekint
EGY,egy
irányát,irány
57,57
alapszik,alapszik
kiindulási,kiindulási
hátránya,hátrány
iszik,iszik
közösségnek,közösség
évfordulóján,évforduló
Marketing,Marketing
céljának,cél
kritikát,kritika
főiskolák,főiskola
felfogni,fel+fog
gondolati,gondolati
Babits,Babits
Mars,Mars
domináns,domináns
támogatásból,támogatás
átlátható,átlátható
diákjai,diák
Esterházy,Esterházy
cső,cső
természetesnek,természetes
színvonal,színvonal
41.,41.
erősebben,erősebben
körülöttünk,körül
kezdeményező,kezdeményező
terjeszti,terjeszt
Club,Club
elvárás,elvárás
hajt,haj
pontossággal,pontosság
óhatatlanul,óhatatlan
csere,csere
vonatkozású,vonatkozású
alkalmazó,alkalmazó
társadalombiztosítás,társadalombiztosítás
füst,füs
szeminárium,szeminárium
eljut,el+jut
sátánisták,sátánista
tömegű,tömegű
féltem,fél
hátrány,hátrány
kultúrában,kultúra
mindenfajta,mindenfajta
iparűzési,iparűzési
vágni,vág
IS,is
egyeztetések,egyeztetés
gazdaságpolitikai,gazdaságpolitikai
evangéliumi,evangéliumi
futás,futás
rendezés,rendezés
Anglia,Anglia
engedni,enged
megvalósított,meg+valósít
bizalmas,bizalmas
családon,család
terhelik,terhel
lendületet,lendület
műveltségi,műveltségi
szemetet,szemet
folyosó,folyosó
kiadásokat,kiadás
elnyerte,elnyer
kétség,kétség
legmélyebb,negy
településről,település
éreztük,érez
Pázmány,Pázmány
métert,méter
megtaláljuk,meg+talál
nemek,nem
sorokat,sor
kitűnően,kitűnő
álmok,álm
Ezekkel,ez
célkitűzése,célkitűzés
feszült,feszült
merthogy,merthogy
valósítható,valósítható
PC,PC
beton,bet
képviselnek,képvisel
köztudatban,köztudat
hitelesített,hitelesít
negyedéves,negyedéves
terek,ter
fedezetet,fedezet
lehetőségének,lehetősége
Ellenőrző,Ellenőrző
tanítók,tanító
lassabban,lassú
úszni,úszik
háttérrel,hátt
melegek,meleg
személyiséggel,személyiség
benyújtásának,benyújtás
borított,borít
látszani,látszik
liturgikus,liturgikus
márciusi,márciusi
lokális,lokális
ösztöndíjat,ösztöndíj
Sikerült,sikerül
Csilla,Csilla
e.,e
jöhetett,jöhet
megtárgyalta,meg+tárgyal
tervezte,tervez
fért,fér
fogalmának,fogalom
népszámlálás,népszámlálás
kezdtük,kezd
szemű,szemű
vadászati,vadászati
bővítését,bővítés
falán,fala
érdeklődőt,érdeklődő
beszéljünk,beszél
fajlagos,fajlagos
sürgősen,sürgős
váltás,váltás
elvet,elv
legális,legális
legolcsóbb,nagy
megpróbálta,meg+próbál
növényt,növény
szomszédságában,szomszédsága
pályázathoz,pályázat
emeletes,emeletes
jogosan,jogos
ilyeneket,ilyen
kérés,kérés
néztek,néz
előszeretettel,előszeretet
hajléktalan,hajléktalan
Baja,baja
intelligencia,intelligencia
ráta,ráta
múzeumi,múzeumi
történeteket,történet
tartsuk,tart
júliusban,július
késedelmi,késedelmi
szaktárca,szaktárca
darabok,darab
dologi,dologi
főpolgármester-helyettes,főpolgármester-helyettes
hatékonysága,hatékonyság
szabálytalan,szabálytalan
összessége,összesség
Csehország,Csehország
Esztergomban,Esztergom
Kecskeméti,Kecskeméti
hozhatók,hozható
bérlet,bérlet
estét,est
kiáltotta,ki+ált
nevelést,nevelés
végzetes,végzetes
jussanak,juszik
rendelettel,rendelet
szívből,szív
sorozatban,sorozat
szervezte,szervez
Erika,Erika
rózsaszín,rózsasz
háló,háló
Kecskeméten,Kecskeméten
bevonni,be+von
majdan,majdan
minimálisan,minimális
napnál,nap
tartania,tart
felhasználásához,felhasználás
forrásai,forrás
mesterségesen,mesterséges
GÁBOR,GÁBOR
javaslatait,javaslat
érintkezés,érintkezés
Gellért,Gellért
italt,ital
sokaknak,sok
végzésére,végzés
adatbázisba,adatbázis
nézek,néz
befektető,befektető
gazdagok,gazdag
gyümölcsök,gyümölcs
kormánypártok,kormánypárt
segítségnyújtás,segítségnyújtás
nehezíti,nehezít
rendezvényeken,rendezvény
szerveztek,szervez
temetőben,temető
autóban,autó
bárkinek,bárki
elmélete,elmélet
jövőbe,jövő
szülőket,szülő
választottam,választ
érvényű,érvényű
haszon,hasz
kétes,kétes
amilyet,amily
erősödik,erősöd
Annyit,annyi
háztartásban,háztartás
pályázatban,pályázat
terepen,terep
cégeket,cég
megerősítése,megerősítés
szemek,szem
Ige,Ige
betartásával,betartás
fizető,fizető
helyéről,hely
jövedelmet,jövedelem
másikba,másikba
elvégzését,elvégzés
kommunikációt,kommunikáció
megpróbál,meg+próbál
vezetést,vezetés
keresési,keresési
gondokat,gond
norvég,norvég
szimbóluma,szimbóluma
Gyönyörű,gyönyörű
terápia,terápia
beállított,be+állít
hagynak,hagy
térképen,térkép
2500,2500
hallható,hallható
kötik,kötik
specifikus,specifikus
tapasztalati,tapasztalati
ajánl,ajánl
fűzött,fűz
rendelkeztek,rendelkezik
találhatunk,talál
határozatában,határozat
keresem,keres
királya,király
lenyűgöző,lenyűgöző
személyeknek,személy
eggyel,eggyel
igy,igy
vize,viz
találok,talál
vagyona,vagyona
közéletben,közélet
munkatársainak,munkatárs
használjon,használ
levelét,levél
határozták,határoz
M3,m3
drasztikus,drasztikus
Gabriella,Gabriella
asztalnál,asztal
fogyasztóvédelmi,fogyasztóvédelmi
mértéket,mérték
nyilvántartása,nyilvántartás
ösztönző,ösztönző
fórumokon,fórum
Régebben,régebben
bejegyzés,bejegyzés
szociálpolitikai,szociálpolitikai
vég,vég
módosítást,módosítás
testvére,testvér
kifolyólag,kifolyólag
rokonok,rokon
Pontos,pontos
délelőtti,délelőtti
kilométert,kilométer
megőrzését,megőrzés
mezőgazdaságban,mezőgazdaság
állítom,állít
Célszerű,Célszerű
csapatban,csapat
működtető,működtető
mellet,mellet
többszörös,többszörös
Lengyelországban,Lengyelország
oszt,osz
Mondom,mond
beszerezhető,beszerezhető
megilleti,megillet
nehézségeket,nehézség
neveztek,nevez
Nyelvvizsga,Nyelvvizsga
Szakszervezete,Szakszervezete
szemével,szem
Miniszter,Miniszter
nyomdai,nyomdai
elmentem,elmen
szárazföldi,szárazföldi
ötéves,ötéves
kilátás,kilátás
érvényességi,érvényességi
bejött,besz
távozik,távozik
titkot,titk
