word,lemma
asztrológia,asztrológia
munkahelyét,munkahely
fasor,fasor
eszméjét,eszmő
Fesztiválzenekar,Fesztiválzenekar
töltöttük,tölt
tudnom,tud
tárgyévben,tárgyév
célzattal,célzat
marhahús,marhahús
húzódtak,húzódik
járdák,járda
hordták,hord
antifasiszta,antifasiszta
életemnek,élet
családtól,család
Megszületett,megszület
korából,kor
egészségvédelmi,egészségvédelmi
ismertetésével,ismertetés
kezelendő,kezelendő
akarnám,akar
tennivalók,tennivaló
Úrhoz,sr
csodálom,csodál
tintasugaras,tintasugaras
kosarat,kosarat
Fantasy,Fantasy
vezessék,vezet
kollégiumot,kollégium
szőlők,szőlő
Bros,Bros
szakiskola,szakiskola
lapáttal,lapát
lapján,lap
akadályozott,akadályoz
feloldja,felold
műszak,műszak
mozgalmi,mozgalmi
eszményi,eszményi
fogadnunk,fogad
teremtsünk,teremt
medwe,medwe
Interactive,Interactive
legszorosabb,fontos
Wright,Wright
külsőt,külső
ugyanezek,ugyanez
Mircea,Mircea
anarchista,anarchista
űrhajózás,űrhajózás
kihasználására,kihasználás
feneketlen,feneketlen
látogatásán,látogatás
megbízatását,megbízatás
Huszti,Huszti
együvé,együvé
szolgáltatásért,szolgáltatás
vevőket,vevő
Győriványi,Győriványi
korosztályos,korosztályos
robbanást,robbanás
kétoldalt,kétoldalt
Marokkó,Marokkó
felszabadítása,felszabadítás
vörösre,vörös
tagadták,tagad
Acta,Acta
megcsappant,meg+csappan
Szeretett,szeret
állampolgársággal,állampolgárság
Makói,Makói
szervezésben,szervezés
hatástanulmány,hatástanulmány
tapasztalhatjuk,tapasztal
virágzás,virágzás
hányinger,hányinger
lebeszélni,le+beszél
elévülési,elévülési
voltára,voltár
gondtalan,gondtalan
jegyezzük,jegyez
vásárlások,vásárlás
kereteinek,keret
BSE,BSE
gépelt,gépel
megjeleníti,meg+jelenít
nyomtam,nyom
kalauzt,kalauz
Philadelphia,Philadelphia
tévésorozat,tévésorozat
Luigi,Luigi
kiírva,kiírva
padlót,padló
megmutatkozó,megmutatkozó
folyamatába,folyamat
családtagjaik,családtag
beszélgető,beszélgető
jogszabállyal,jogszabály
Debrecenből,Debrecen
pontosítása,pontosítás
vonatkozzon,vonatkozik
felkészülésben,felkészülés
ismerője,ismerő
szorgalmazó,szorgalmazó
virágzása,virágzás
tisztségviselőket,tisztségviselő
av,av
kilométernyire,kilométernyi
fényképét,fénykép
vezérigazgatójának,vezérigazgató
intenzitású,intenzitású
Szojuz,Szojuz
főpapok,főpap
lehetőségétől,lehetőség
félóra,féló
jogosultnak,jogosul
fránya,frány
Szükségesnek,szekséges
pénztárgépszalag,pénztárgépszalag
bőrre,bőr
tagolódik,tagolódik
társadalomról,társadalom
zsákmányt,zsákmány
pestis,pestis
emlékezteti,emlékezik
-vel,-vel
Orvos,orvos
hatásúak,hatású
honnét,honnét
folyamatokkal,folyamat
tagállamaiban,tagállam
levegője,levegő
Települési,Települési
célravezető,célravezető
fürdőszobás,fürdőszobás
visszakerül,visszakerül
visszavonására,visszavonás
Torino,Torino
Harrison,Harrison
vándoroltak,vándorol
ízt,íz
tájegység,tájegység
természetfölötti,természetfölötti
kidolgozás,kidolgozás
elkapni,elkap
Előterjesztő,előterjesztő
finanszírozásra,finanszírozás
kihívása,kihívás
átvehető,átvehető
megtérítését,megtérítés
világranglista,világranglista
sebezhető,sebezhető
kialakította,kialakít
szenvedélye,szenvedély
futva,futva
Bors,Bors
Gustav,Gustav
váradi,váradi
imádják,imád
Cikkek,Cikk
versennyel,verseny
mentesíti,mentesít
adnék,ad
jelentkezem,jelentkezik
logó,logó
kúp,kúp
Homo,Homo
Zeneiskola,Zeneiskola
győzelemhez,győzelem
Forgách,Forgách
töredékes,töredékes
ablakai,ablak
továbbtanulni,továbbtanul
Láttuk,lát
kormányból,kormány
tartók,tartó
szakszövetség,szakszövetség
rendelők,rendelő
nagyságrendje,nagyságrend
váltható,váltható
megszokták,meg+szok
OTKA,OTKA
Concorde,Concorde
fecske,fecske
elmagyarázta,elmagyaráz
támogatókat,támogató
büszkeséggel,büszkeség
füstös,füstös
felugrott,felugr
kihívásoknak,kihívás
megkönnyíteni,meg+könnyít
irgalom,irgalom
szakvezető,szakvezető
bekerüljön,be+kerül
csökkentést,csökkentés
nívós,nívós
elosztott,eloszt
Amazon,Amazon
értékeléséhez,értékelés
leghatalmasabb,ánttasban
Greg,Greg
vásáron,vásár
pünkösd,pünkösd
honismereti,honismereti
csuklós,csuklós
bulizni,buliz
szintúgy,szintúgy
hatalmával,hatalma
enzim,enzim
haladási,haladási
modult,modul
fellelhetők,fellelhető
szerelmeseinek,szerelmes
élhető,élhető
elvándorlás,elvándorlás
árával,ár
észbe,ész
megfontolni,megfontol
teljesedik,teljesedik
örömömre,örömöm
soltika,soltika
örökségének,örökség
nácizmus,nácizmus
kegyetlenséggel,kegyetlenség
bekezdések,bekezdés
mentősök,mentős
dolgozniuk,dolgozik
Náluk,nál
gyámhatóság,gyámhatóság
nonszensz,nonszensz
építjük,épít
műemlékvédelmi,műemlékvédelmi
szavaknak,szó
társasággá,társaság
érzel,ér
utaztunk,utazik
versenyszféra,versenyszfe
derülni,derül
összekeverni,összekever
természettől,természet
Magasabb,oagas
népszerűsíteni,népszerűsít
Western,Western
fejlesztéshez,fejlesztés
csendőr,csendőr
bevonva,bevonva
Érthetetlen,érthetetlen
Közéleti,Közéleti
szórványban,szórvány
létesül,létesül
tanterem,tanterem
Elfogadom,elfogadom
számbavétele,számbavétel
sporttörvény,sporttörvény
Namost,namos
húsevő,húsevő
ágát,ág
üzemekben,üzem
óráról,óra
kártyákat,kártya
egymásban,egymás
halottakat,halott
keresnie,keres
hírében,hír
krémet,kr
buzdította,buzdít
mérlegelve,mérlegelve
következésképp,következésképp
eszközökről,eszköz
Andris,Andris
derültség,derültség
okostelefon,okostelef
Nyelvvizsgára,Nyelvvizsgár
gyógynövények,gyógynövény
ellensúlyozására,ellensúlyozás
punk,punk
Roll,Roll
táborokat,tábor
bónusz,bónusz
Kállay,Kállay
távollét,távollet
tönkretette,tönkret
Stark,Stark
akkumulátorok,akkumulátor
mérsékeltebb,mérsékelt
realizált,realizál
esők,eső
Konzervatív,Konzervatív
jutva,jutva
önkormányzatokhoz,önkormányzat
KFKI,KFKI
javaslatomat,javaslat
nézed,néz
tagságának,tagság
apadt,apad
Összetett,Összet
középkategóriás,középkategóriás
lézeres,lézeres
hátrányait,hátrány
genetika,genetika
hatáskörbe,hatáskör
kapcsolatára,kapcsolat
cselekvések,cselekvés
dolgairól,dolga
osztálytól,osztály
oktatják,oktat
kialakuljon,ki+alakul
bajunk,baju
gyarló,gyarló
munkáltatót,munkáltató
hozzászólásomban,hozzászólás
kiforrott,kiforrott
oszlott,oszl
papagáj,papaga
idegi,idegi
megalakítását,megalakítás
földgázt,földgáz
vöröses,vöröses
Kiskunhalas,Kiskunhalas
kerettel,keret
fagyok,fagy
Lakner,Lakner
szabhat,szabhat
iskolarendszeren,iskolarendszer
sportszerkesztő,sportszerkesztő
ÁFA-t,ÁFA
Berger,Berger
Sátoraljaújhely,Sátoraljaújhely
elhalasztották,el+halaszt
püspöknek,püspö
NHL,NHL
megnézed,meg+nézed
Gráf,Gráf
szedése,szedés
felgyorsul,fel+gyorsul
Gyertek,ryer
hangya,hangya
olvasatban,olvasat
távlatokat,távlat
Ismeri,rsmer
Bogumil,Bogumil
fináléban,finál
reménytelennek,reménytelen
melléje,melle
helyszínéül,helyszín
vagyonával,vagyona
iskoláit,iskola
németeknek,német
köszöntött,köszönt
alakzatok,alakzat
ragaszkodtak,ragaszkodik
előírásokkal,előírás
szélnek,szélik
egyesben,egyes
többivel,többi
álságos,álságos
tájékozódhatnak,tájékozódik
hallgatása,hallgatás
csúf,csúf
vendégeinket,vendég
védőnők,védőnő
Faxpapír,Faxpapír
hajlított,hajlít
viharban,vihar
Sáros,Sáros
okaként,ok
ejtettek,ejt
gyengesége,gyengeség
törvényalkotási,törvényalkotási
hitelezés,hitelezés
pozícióból,pozíció
ossza,oszt
gyakorlatból,gyakorlat
Ekkorra,ekkorra
homlokzata,homlokzat
keletnémet,keletnémet
Képgaléria,Képgaléria
Nyugodt,nyugodt
nyara,nyara
Balassagyarmat,Balassagyarmat
legvégső,legvégső
nyomva,nyomva
szembesült,szembesül
karma,karma
felállításával,felállítás
vihető,vihető
Korszerű,korszerű
konzultációkat,konzultáció
neveztem,nevez
véleményetek,véleményet
Alapítványnak,Alapítvány
Átlagosan,átlagosan
értesül,értesül
Tatár,Tatár
főutat,főút
települtek,települ
kidolgozásra,kidolgozás
support,support
elsőben,első
többpárti,többpárti
elszámolások,elszámolás
összevetni,összevet
vonzóbbá,vonzó
Pravda,Pravda
hasznosításra,hasznosítás
államelnök,államelnök
közöltem,közöl
pohara,pohara
elhasználódott,elhasználódik
szára,szár
polgármesterei,polgármester
felhívással,felhívás
Helen,Helen
megviselte,meg+visel
felidézi,felid
jellegzetességeit,jellegzetesség
rezgés,rezgés
határátkelő,határátkelő
házszabály,házszabály
Kérdéses,kérdéses
tanulniuk,tanul
rendeztünk,rendez
elpusztítani,elpusztít
Éjszakai,éjszakai
nyomaték,nyomaték
barátnő,barátnő
értelmezték,értelmez
szóról,szó
készítve,készítve
Beszélt,beszél
közreműködők,közreműködő
anyanyelven,anyanyelv
Határőrség,Határőrség
szembenállás,szembenállás
MHz-en,MHz
kapaszkodott,kapaszkodik
kerülsz,kerül
emléxem,emléx
összehívta,összehív
rokonságot,rokonság
templommal,templom
elesettek,elesett
kiemelendő,kiemelendő
elkapja,elkap
igényekkel,igény
korrupcióval,korrupció
gondolkodásnak,gondolkodás
mennének,megy
kommersz,kommersz
erejénél,erő
állampolgárainak,állampolgár
leküzdeni,le+küzd
bejelentéseket,bejelentés
egymásért,egymás
mennyek,menny
Tények,tény
Ének,Ének
vízmű,vízmű
gépnek,gép
állapotával,állapot
forintjába,forint
kerülhetne,kerül
árnyalt,árnyal
rontani,ront
produkáló,produkáló
betlehemi,betlehemi
uszodában,uszoda
ingyenessé,ingyenes
kancellária,kancellária
vezérlés,vezérlés
folyadékok,folyadék
megparancsolta,meg+parancsol
kenyai,keny
hatékonysági,hatékonysági
sétára,sétár
mocsár,mocsár
gondolkodtak,gondolkodik
gyógy-,gyógy-
Turi,Turi
elsőbbség,elsőbbség
nőne,nő
adóév,adó
fordítjuk,fordít
érdekelni,érdekel
szárad,szárad
felhatalmazással,felhatalmazás
olvastuk,olvas
tobbet,tobb
birka,birka
Brüsszelből,Brüsszel
színezett,színez
kulturálisan,kulturális
átalakította,átalakít
partnerét,partner
rövidsége,rövidség
LED,LED
plakátot,plakát
szerkesztőségünkbe,szerkesztőség
paletta,palett
közéletet,közélet
szanaszét,szanaszét
elfogadtuk,el+fogad
itthonról,itthon
jogkörben,jogkör
szövegértésre,szövegértés
alapítványnak,alapítvány
tartományba,tartomány
elválasztja,el+választ
Népe,Népe
védőszentje,védőszent
felsorolásban,felsorolás
előzőek,előző
elegen,elegen
importőrök,importőrök
vesztek,vesz
megfontolásokból,megfontolás
hitelesek,hiteles
elfogultság,elfogultság
tárgyév,tárgyév
juhok,juh
főhercegnő,főhercegnő
lehetségessé,lehetséges
intuitív,intuitív
vájt,vájt
vallottak,vall
pocsék,pocsék
vizekben,viz
provokáció,provokáció
nyelvről,nyelv
Motors,Motors
végzését,végzés
szűkszavú,szűkszavú
Észre,ész
közvélemény-kutatási,közvélemény-kutatási
műalkotások,műalkotás
véleményezi,véleményez
Indiai,Indiai
Stop,Stop
ifjúkori,ifjúkori
kerekedik,kerekedik
rémület,rémület
pálos,pálos
határban,határ
DirectX,DirectX
országuk,ország
tárgyalásán,tárgyalás
koncentrálódik,koncentrálódik
rugó,rugó
történései,történés
orvoslása,orvoslás
szerkesztéséhez,szerkesztés
pontjairól,pont
cuccot,cucc
korokban,kor
foglaltaktól,foglalt
feltünteti,fel+tüntet
altalaban,al+tal
DeSilva,DeSilva
Kenya,Kenya
csúcsok,csúcs
kiesést,kiesés
Baker,Baker
tápanyagok,tápanyag
Kofi,Kofi
térségre,térség
ezenfelül,ezenfelül
politikához,politika
féltik,fél
öregedő,öregedő
Határozat,határozat
férjemmel,férjem
köv.,köv
/tr,/tr
gyártotta,gyárt
szisztematikusan,szisztematikus
jézusi,jézusi
Full,Full
legyőzött,legyőz
magánéleti,magánéleti
gazdaságosabb,gazdaságos
ivóvizet,ivóvizet
hidakat,hid
kivinni,ki+visz
megakadt,meg+akad
bizonytalanságban,bizonytalanság
községközpontjától,községközpont
áhítattal,áhítat
kozben,koz
gyűlöli,gyűlöl
pincéjében,pinc
pénzbüntetést,pénzbüntetés
Jeles,Jeles
rádiózás,rádiózás
Módosította,módosít
vérbe,vér
trendet,trendet
jóérzésű,jóérzésű
járások,járás
érdi,érdi
adótörvény,adótörvény
Pénzt,pénz
közszolgálatban,közszolgálat
Határozathozatal,határozathozatal
házasságból,házasság
tejfölt,tejfölt
oktatásba,oktatás
Adrián,Adrián
éhezik,éhez
alakokat,alak
Győrbe,Győr
bekezdésekben,bekezdés
mindszenti,mindszenti
between,between
leszakadó,leszakadó
felállításának,felállítás
megválaszolása,megválaszolás
képből,kép
tréfát,tréf
figyelmeztettek,figyelmeztet
keveseknek,keves
sorsom,sorsom
fidesz,fidesz
kiabálta,ki+abál
kékes,kékes
nagyobbnak,nagy
felmentő,felmentő
Csáki,Csáki
tápanyag,tápanyag
képviseltek,képvisel
Nicholas,Nicholas
mondást,mondás
lépi,lép
jelentkezéseket,jelentkezés
ingadozó,ingadozó
elvégezzük,el+végez
Bera,Bera
egyeseknek,egyes
Nagyon-nagyon,nagyon-nagy
igazságokat,igazság
elkészítjük,el+készít
címert,címer
pillanatait,pillanat
lássanak,lászik
koszorú,koszorú
linkeket,link
lakják,lak
belgiumi,belgiumi
Áldott,áldott
azonosítását,azonosítás
terjesztés,terjesztés
erejére,erő
nyilvánossághoz,nyilvánosság
gondolnia,gondol
igyunk,igy
mennyiségre,mennyiség
lehetőségeire,lehetőség
Távol,távol
nyersanyagot,nyersanyag
intenzívebben,intenzívebben
félreértést,félreértés
megvilágítani,meg+világít
bizottságai,bizottság
kedvezményben,kedvezmény
elődjét,előd
vizének,viz
dúló,dúló
trükköt,trük
tervéről,terv
átalakításra,átalakítás
szeptembere,szeptember
alapanyagokat,alapanyag
labdarúgó-játékvezető,labdarúgó-játékvezető
megfeledkezett,meg+feledkezik
Zalán,Zalán
utazhat,utazik
szolgálatnak,szolgálat
Ingyen,Ingyen
fogjátok,fog
ismerősöknek,ismerősök
valószínüleg,valószínüleg
Idősebb,udő
Takarékpénztár,Takarékpénztár
amikorra,amikorra
tervezésénél,tervezés
Oscar-díj,oscar-díj
foglyokat,fogly
teljességét,teljesség
radikálisok,radikális
repedések,repedés
Ameddig,ameddig
szimfónia,szimfónia
HUF,HUF
miattam,miattam
megtekinthetik,meg+tekint
találva,találva
iránymutatást,iránymutatás
sérültje,sérült
magán-nyugdíjpénztári,magán-nyugdíjpénztári
utazom,utazik
MTVA,MTVA
örmények,örmény
tonnánként,tonna
álláspontunkat,álláspont
üzletrész,üzletrész
vívtak,vív
eztán,eztán
megközelítően,megközelítő
próbálj,próbál
ibn,ibn
eszel,eszel
szellemiségű,szellemiségű
segédanyagok,segédanyag
semminek,semmi
parkosított,parkosít
bekapcsolva,bekapcsolva
evangélikusok,evangélikus
tanyák,tanya
újév,újév
Nappali,Nappali
csapódik,csapódik
számítást,számítás
BKV-nál,BKV
újjáépítési,újjáépítési
pénzügyminisztert,pénzügyminiszter
csókot,csó
védőnői,védőnői
eljárásjogi,eljárásjogi
Szulamit,Szulamit
homályosan,homályos
Megjelenés,megjelenés
kivonultak,ki+vonul
adottságokat,adottság
megismerkedhetünk,meg+ismerkedik
álomban,álomban
megkezdéséhez,megkezdés
dolgozzunk,dolgozik
telepíthető,telepíthető
hulladékokat,hulladék
megoldották,meg+old
károsan,káros
kiválasztottak,kiválaszt
hitelfelvétel,hitelfelvétel
hatálybalépésétől,hatálybalépés
aszimmetrikus,aszimmetrikus
Egyike,egyike
rendezésével,rendezés
vérnyomást,vérnyomás
eseményeken,esemény
fényre,fény
formával,forma
működőképességét,működőképesség
rendszeréhez,rendszer
hirdetését,hirdetés
megfogott,meg+fog
léptették,lép
kihasználta,ki+használ
Pat,Pat
kovácsoltvas,kovácsoltvas
készíttetett,készít
váza,váza
túlsúlyban,túlsúly
tavaszt,tavasz
kedvelői,kedvelő
részvényeit,részvény
Herceg,Herceg
előnyeiről,előny
számoljuk,számol
döntésekre,döntés
erőnk,erő
Sánta,Sánta
akadálymentes,akadálymentes
előkészület,előkészület
tengerentúlon,tengerentúlon
tűzálló,tűzálló
dicsérő,dicsérő
kedvezőnek,kedvező
Kijevben,Kijev
Ajax,Ajax
gumik,gumik
Megértem,meg+ér
képzettségű,képzettségű
infrastruktúrájának,infrastruktúra
kezdeményeznek,kezdeményez
évfolyamra,évfoly
lebontani,le+bont
névjegyzékbe,névjegyzék
DB,DB
termesztése,termesztés
bélyeget,bélyeg
gazdagságot,gazdagság
Jürgen,Jürgen
ürügy,ürügy
mérgezett,mérgez
támogatottság,támogatottság
főigazgatóját,főigazgató
menüpontot,menüpont
feketét,feket
kritériumai,kritérium
fektette,fekt
hitoktatás,hitoktatás
menthetetlenül,menthetetlen
kifejlődött,kifejlődik
gasztronómia,gasztronómia
győzték,győz
Kohéziós,Kohéziós
gépekre,gép
könyv-,könyv-
Leon,Leon
Hkoala,hkoala
Hatodik,hatodik
Fordította,fordít
tova,tova
Készítette,készít
Lányok,lány
kibírta,ki+bír
Döme,Döme
szociálliberális,szociálliberális
jogalkotói,jogalkotói
Szerény,szerény
megvalósításáról,megvalósítás
vakáció,vakáció
szituációk,szituáció
megkérdeztük,meg+kérdez
csúcsára,csúcsára
ellenséggel,ellenség
fali,fali
megvilágított,meg+világít
levezetni,le+vezet
írásaival,írás
megnövekvő,megnövekvő
súlyosbítja,súlyosbít
hozzájáruljon,hozzá+járul
elsosorban,elsosor
Lomnici,Lomnici
bekapcsolása,bekapcsolás
billion,billion
formákkal,forma
heavy,heavy
nyugállományba,nyugállomány
számnak,szám
fiúkkal,fiú
vegetatív,vegetatív
áttekintő,áttekintő
kiegészítette,ki+egészít
közvetítési,közvetítési
stúdióba,stúdió
fényképezni,fényképez
tizenkilencedik,tizenkilencedik
sorsukat,sors
társadalmunk,társadalem
törekednie,törekedik
édesség,édesség
mutogatni,mutogat
oltalmi,oltalmi
hordanak,hord
Freedom,Freedom
fivére,fiv
Hortobágy,Hortobágy
kifizetődő,kifizetődő
korlátja,korlát
ed.,ed
beilleszkedni,be+illeszkedik
szabványt,szabvány
Exchange,Exchange
cirkuszi,cirkuszi
csalt,csal
Ingrid,Ingrid
munkákban,munka
köztársaságot,köztársaság
fordulóra,forduló
Szondi,Szondi
karnagy,karnagy
töltsük,tölt
állásfoglalásában,állásfoglalás
önkormányzatai,önkormányzat
tőzsdére,tőzsdér
óvónők,óvó
felsorolva,felsorolva
beadványok,beadvány
Családsegítő,Családsegítő
elbírálásánál,elbírálás
beléptem,belép
